gene_id,gene_name,info_gain,gain_ratio,sym_uncer,chi-square
SCARNA8|677776,SCARNA8,0,NA,0,0
SCARNA9L|100158262,SCARNA9L,0,NA,0,0
SCARNA9|619383,SCARNA9,0,NA,0,0
SCCPDH|51097,SCCPDH,0,NA,0,0
SCD5|79966,SCD5,0,NA,0,0
SCD|6319,SCD,0,NA,0,0
SCEL|8796,SCEL,0,NA,0,0
SCFD1|23256,SCFD1,0,NA,0,0
SCFD2|152579,SCFD2,0,NA,0,0
SCG2|7857,SCG2,0,NA,0,0
SCG3|29106,SCG3,0,NA,0,0
SCG5|6447,SCG5,0,NA,0,0
SCGB1A1|7356,SCGB1A1,0,NA,0,0
SCGB1C1|147199,SCGB1C1,0,NA,0,0
SCGB1D1|10648,SCGB1D1,0,NA,0,0
SCGB1D2|10647,SCGB1D2,0,NA,0,0
SCGB1D4|404552,SCGB1D4,0,NA,0,0
SCGB2A1|4246,SCGB2A1,0,NA,0,0
SCGB2A2|4250,SCGB2A2,0,NA,0,0
SCGB3A1|92304,SCGB3A1,0,NA,0,0
SCGB3A2|117156,SCGB3A2,0,NA,0,0
SCGBL|284402,SCGBL,0,NA,0,0
SCGN|10590,SCGN,0,NA,0,0
SCHIP1|29970,SCHIP1,0,NA,0,0
SCIN|85477,SCIN,0,NA,0,0
SCLT1|132320,SCLT1,0.03653837,0.079976322,0.051193069,0.205514526
SCLY|51540,SCLY,0,NA,0,0
SCMH1|22955,SCMH1,0,NA,0,0
SCML1|6322,SCML1,0,NA,0,0
SCML2|10389,SCML2,0,NA,0,0
SCML4|256380,SCML4,0,NA,0,0
SCN10A|6336,SCN10A,0,NA,0,0
SCN11A|11280,SCN11A,0,NA,0,0
SCN1A|6323,SCN1A,0,NA,0,0
SCN1B|6324,SCN1B,0,NA,0,0
SCN2A|6326,SCN2A,0,NA,0,0
SCN2B|6327,SCN2B,0,NA,0,0
SCN3A|6328,SCN3A,0,NA,0,0
SCN3B|55800,SCN3B,0,NA,0,0
SCN4A|6329,SCN4A,0,NA,0,0
SCN4B|6330,SCN4B,0,NA,0,0
SCN5A|6331,SCN5A,0,NA,0,0
SCN7A|6332,SCN7A,0,NA,0,0
SCN8A|6334,SCN8A,0,NA,0,0
SCN9A|6335,SCN9A,0,NA,0,0
SCNM1|79005,SCNM1,0,NA,0,0
SCNN1A|6337,SCNN1A,0,NA,0,0
SCNN1B|6338,SCNN1B,0,NA,0,0
SCNN1D|6339,SCNN1D,0,NA,0,0
SCNN1G|6340,SCNN1G,0,NA,0,0
SCO1|6341,SCO1,0,NA,0,0
SCO2|9997,SCO2,0,NA,0,0
SCOC|60592,SCOC,0,NA,0,0
SCP2|6342,SCP2,0,NA,0,0
SCPEP1|59342,SCPEP1,0,NA,0,0
SCRG1|11341,SCRG1,0,NA,0,0
SCRIB|23513,SCRIB,0,NA,0,0
SCRN1|9805,SCRN1,0,NA,0,0
SCRN2|90507,SCRN2,0,NA,0,0
SCRN3|79634,SCRN3,0,NA,0,0
SCRT1|83482,SCRT1,0,NA,0,0
SCRT2|85508,SCRT2,0,NA,0,0
SCTR|6344,SCTR,0,NA,0,0
SCT|6343,SCT,0,NA,0,0
SCUBE1|80274,SCUBE1,0,NA,0,0
SCUBE2|57758,SCUBE2,0,NA,0,0
SCUBE3|222663,SCUBE3,0,NA,0,0
SCXB|642658,SCXB,0,NA,0,0
SCYL1|57410,SCYL1,0,NA,0,0
SCYL2|55681,SCYL2,0,NA,0,0
SCYL3|57147,SCYL3,0,NA,0,0
SDAD1|55153,SDAD1,0,NA,0,0
SDC1|6382,SDC1,0,NA,0,0
SDC2|6383,SDC2,0,NA,0,0
SDC3|9672,SDC3,0,NA,0,0
SDC4P|376844,SDC4P,0,NA,0,0
SDC4|6385,SDC4,0,NA,0,0
SDCBP2|27111,SDCBP2,0,NA,0,0
SDCBP|6386,SDCBP,0,NA,0,0
SDCCAG1|9147,SDCCAG1,0,NA,0,0
SDCCAG3|10807,SDCCAG3,0,NA,0,0
SDCCAG8|10806,SDCCAG8,0,NA,0,0
SDF2L1|23753,SDF2L1,0,NA,0,0
SDF2|6388,SDF2,0,NA,0,0
SDF4|51150,SDF4,0,NA,0,0
SDHAF1|644096,SDHAF1,0,NA,0,0
SDHAF2|54949,SDHAF2,0,NA,0,0
SDHAP1|255812,SDHAP1,0,NA,0,0
SDHAP2|727956,SDHAP2,0,NA,0,0
SDHAP3|728609,SDHAP3,0,NA,0,0
SDHA|6389,SDHA,0,NA,0,0
SDHB|6390,SDHB,0,NA,0,0
SDHC|6391,SDHC,0,NA,0,0
SDHD|6392,SDHD,0,NA,0,0
SDK1|221935,SDK1,0,NA,0,0
SDK2|54549,SDK2,0,NA,0,0
SDPR|8436,SDPR,0,NA,0,0
SDR16C5|195814,SDR16C5,0,NA,0,0
SDR39U1|56948,SDR39U1,0,NA,0,0
SDR42E1|93517,SDR42E1,0,NA,0,0
SDR9C7|121214,SDR9C7,0,NA,0,0
SDSL|113675,SDSL,0,NA,0,0
SDS|10993,SDS,0,NA,0,0
SEBOX|645832,SEBOX,0,NA,0,0
SEC11A|23478,SEC11A,0,NA,0,0
SEC11C|90701,SEC11C,0,NA,0,0
SEC13|6396,SEC13,0,NA,0,0
SEC14L1|6397,SEC14L1,0,NA,0,0
SEC14L2|23541,SEC14L2,0,NA,0,0
SEC14L3|266629,SEC14L3,0,NA,0,0
SEC14L4|284904,SEC14L4,0,NA,0,0
SEC14L5|9717,SEC14L5,0,NA,0,0
SEC16A|9919,SEC16A,0,NA,0,0
SEC16B|89866,SEC16B,0,NA,0,0
SEC1|653677,SEC1,0,NA,0,0
SEC22A|26984,SEC22A,0,NA,0,0
SEC22B|9554,SEC22B,0,NA,0,0
SEC22C|9117,SEC22C,0,NA,0,0
SEC23A|10484,SEC23A,0,NA,0,0
SEC23B|10483,SEC23B,0,NA,0,0
SEC23IP|11196,SEC23IP,0,NA,0,0
SEC24A|10802,SEC24A,0,NA,0,0
SEC24B|10427,SEC24B,0,NA,0,0
SEC24C|9632,SEC24C,0,NA,0,0
SEC24D|9871,SEC24D,0,NA,0,0
SEC31A|22872,SEC31A,0,NA,0,0
SEC31B|25956,SEC31B,0,NA,0,0
SEC61A1|29927,SEC61A1,0,NA,0,0
SEC61A2|55176,SEC61A2,0,NA,0,0
SEC61B|10952,SEC61B,0,NA,0,0
SEC61G|23480,SEC61G,0,NA,0,0
SEC62|7095,SEC62,0,NA,0,0
SEC63|11231,SEC63,0,NA,0,0
SECISBP2L|9728,SECISBP2L,0,NA,0,0
SECISBP2|79048,SECISBP2,0,NA,0,0
SECTM1|6398,SECTM1,0,NA,0,0
SEH1L|81929,SEH1L,0,NA,0,0
SEL1L2|80343,SEL1L2,0,NA,0,0
SEL1L3|23231,SEL1L3,0.038645378,0.046066666,0.042713648,0.225003754
SEL1L|6400,SEL1L,0,NA,0,0
SELENBP1|8991,SELENBP1,0,NA,0,0
SELE|6401,SELE,0,NA,0,0
SELK|58515,SELK,0,NA,0,0
SELL|6402,SELL,0,NA,0,0
SELM|140606,SELM,0,NA,0,0
SELO|83642,SELO,0,NA,0,0
SELPLG|6404,SELPLG,0,NA,0,0
SELP|6403,SELP,0,NA,0,0
SELS|55829,SELS,0,NA,0,0
SELT|51714,SELT,0,NA,0,0
SELV|348303,SELV,0,NA,0,0
SEMA3A|10371,SEMA3A,0,NA,0,0
SEMA3B|7869,SEMA3B,0,NA,0,0
SEMA3C|10512,SEMA3C,0,NA,0,0
SEMA3D|223117,SEMA3D,0,NA,0,0
SEMA3E|9723,SEMA3E,0,NA,0,0
SEMA3F|6405,SEMA3F,0,NA,0,0
SEMA3G|56920,SEMA3G,0,NA,0,0
SEMA4A|64218,SEMA4A,0,NA,0,0
SEMA4B|10509,SEMA4B,0,NA,0,0
SEMA4C|54910,SEMA4C,0,NA,0,0
SEMA4D|10507,SEMA4D,0.042058872,0.08095081,0.056448446,0.222118755
SEMA4F|10505,SEMA4F,0,NA,0,0
SEMA4G|57715,SEMA4G,0,NA,0,0
SEMA5A|9037,SEMA5A,0,NA,0,0
SEMA5B|54437,SEMA5B,0,NA,0,0
SEMA6A|57556,SEMA6A,0,NA,0,0
SEMA6B|10501,SEMA6B,0,NA,0,0
SEMA6C|10500,SEMA6C,0,NA,0,0
SEMA6D|80031,SEMA6D,0,NA,0,0
SEMA7A|8482,SEMA7A,0,NA,0,0
SEMG1|6406,SEMG1,0,NA,0,0
SEMG2|6407,SEMG2,0,NA,0,0
SENP1|29843,SENP1,0,NA,0,0
SENP2|59343,SENP2,0,NA,0,0
SENP3|26168,SENP3,0,NA,0,0
SENP5|205564,SENP5,0,NA,0,0
SENP6|26054,SENP6,0,NA,0,0
SENP7|57337,SENP7,0,NA,0,0
SENP8|123228,SENP8,0,NA,0,0
SEP15|9403,SEP15,0,NA,0,0
SEPHS1|22929,SEPHS1,0,NA,0,0
SEPHS2|22928,SEPHS2,0,NA,0,0
SEPN1|57190,SEPN1,0,NA,0,0
SEPP1|6414,SEPP1,0,NA,0,0
SEPSECS|51091,SEPSECS,0,NA,0,0
SEPT10|151011,SEPT10,0,NA,0,0
SEPT11|55752,SEPT11,0,NA,0,0
SEPT12|124404,SEPT12,0,NA,0,0
SEPT14|346288,SEPT14,0,NA,0,0
SEPT1|1731,SEPT1,0,NA,0,0
SEPT2|4735,SEPT2,0,NA,0,0
SEPT3|55964,SEPT3,0,NA,0,0
SEPT4|5414,SEPT4,0,NA,0,0
SEPT5|5413,SEPT5,0,NA,0,0
SEPT6|23157,SEPT6,0,NA,0,0
SEPT7L|285961,SEPT7L,0,NA,0,0
SEPT7P2|641977,SEPT7P2,0,NA,0,0
SEPT7|989,SEPT7,0,NA,0,0
SEPT8|23176,SEPT8,0,NA,0,0
SEPT9|10801,SEPT9,0,NA,0,0
SEPW1|6415,SEPW1,0,NA,0,0
SEPX1|51734,SEPX1,0,NA,0,0
SERAC1|84947,SERAC1,0,NA,0,0
SERBP1|26135,SERBP1,0,NA,0,0
SERF1A|8293,SERF1A,0,NA,0,0
SERF2|10169,SERF2,0,NA,0,0
SERGEF|26297,SERGEF,0,NA,0,0
SERHL2|253190,SERHL2,0,NA,0,0
SERHL|94009,SERHL,0,NA,0,0
SERINC1|57515,SERINC1,0,NA,0,0
SERINC2|347735,SERINC2,0,NA,0,0
SERINC3|10955,SERINC3,0,NA,0,0
SERINC4|619189,SERINC4,0,NA,0,0
SERINC5|256987,SERINC5,0,NA,0,0
SERP1|27230,SERP1,0,NA,0,0
SERP2|387923,SERP2,0,NA,0,0
SERPINA10|51156,SERPINA10,0,NA,0,0
SERPINA11|256394,SERPINA11,0,NA,0,0
SERPINA12|145264,SERPINA12,0,NA,0,0
SERPINA13|388007,SERPINA13,0,NA,0,0
SERPINA1|5265,SERPINA1,0,NA,0,0
SERPINA3|12,SERPINA3,0,NA,0,0
SERPINA4|5267,SERPINA4,0,NA,0,0
SERPINA5|5104,SERPINA5,0,NA,0,0
SERPINA6|866,SERPINA6,0,NA,0,0
SERPINA7|6906,SERPINA7,0,NA,0,0
SERPINA9|327657,SERPINA9,0,NA,0,0
SERPINB10|5273,SERPINB10,0,NA,0,0
SERPINB11|89778,SERPINB11,0,NA,0,0
SERPINB12|89777,SERPINB12,0,NA,0,0
SERPINB13|5275,SERPINB13,0,NA,0,0
SERPINB1|1992,SERPINB1,0,NA,0,0
SERPINB2|5055,SERPINB2,0,NA,0,0
SERPINB3|6317,SERPINB3,0,NA,0,0
SERPINB4|6318,SERPINB4,0,NA,0,0
SERPINB5|5268,SERPINB5,0,NA,0,0
SERPINB6|5269,SERPINB6,0,NA,0,0
SERPINB7|8710,SERPINB7,0,NA,0,0
SERPINB8|5271,SERPINB8,0,NA,0,0
SERPINB9|5272,SERPINB9,0,NA,0,0
SERPINC1|462,SERPINC1,0,NA,0,0
SERPIND1|3053,SERPIND1,0,NA,0,0
SERPINE1|5054,SERPINE1,0,NA,0,0
SERPINE2|5270,SERPINE2,0,NA,0,0
SERPINE3|647174,SERPINE3,0,NA,0,0
SERPINF1|5176,SERPINF1,0,NA,0,0
SERPINF2|5345,SERPINF2,0,NA,0,0
SERPING1|710,SERPING1,0,NA,0,0
SERPINH1|871,SERPINH1,0,NA,0,0
SERPINI1|5274,SERPINI1,0,NA,0,0
SERPINI2|5276,SERPINI2,0,NA,0,0
SERTAD1|29950,SERTAD1,0,NA,0,0
SERTAD2|9792,SERTAD2,0,NA,0,0
SERTAD3|29946,SERTAD3,0,NA,0,0
SERTAD4|56256,SERTAD4,0,NA,0,0
SESN1|27244,SESN1,0,NA,0,0
SESN2|83667,SESN2,0,NA,0,0
SESN3|143686,SESN3,0.035561625,0.100219437,0.053659859,0.194833801
SESTD1|91404,SESTD1,0,NA,0,0
SETBP1|26040,SETBP1,0,NA,0,0
SETD1A|9739,SETD1A,0,NA,0,0
SETD1B|23067,SETD1B,0,NA,0,0
SETD2|29072,SETD2,0,NA,0,0
SETD3|84193,SETD3,0,NA,0,0
SETD4|54093,SETD4,0,NA,0,0
SETD5|55209,SETD5,0,NA,0,0
SETD6|79918,SETD6,0,NA,0,0
SETD7|80854,SETD7,0,NA,0,0
SETD8|387893,SETD8,0,NA,0,0
SETDB1|9869,SETDB1,0,NA,0,0
SETDB2|83852,SETDB2,0,NA,0,0
SETMAR|6419,SETMAR,0,NA,0,0
SETX|23064,SETX,0,NA,0,0
SET|6418,SET,0,NA,0,0
SEZ6L2|26470,SEZ6L2,0,NA,0,0
SEZ6L|23544,SEZ6L,0,NA,0,0
SEZ6|124925,SEZ6,0,NA,0,0
SF1|7536,SF1,0,NA,0,0
SF3A1|10291,SF3A1,0,NA,0,0
SF3A2|8175,SF3A2,0,NA,0,0
SF3A3|10946,SF3A3,0,NA,0,0
SF3B14|51639,SF3B14,0,NA,0,0
SF3B1|23451,SF3B1,0.037228629,0.062920977,0.047659317,0.21385192
SF3B2|10992,SF3B2,0,NA,0,0
SF3B3|23450,SF3B3,0,NA,0,0
SF3B4|10262,SF3B4,0,NA,0,0
SF3B5|83443,SF3B5,0,NA,0,0
SF4|57794,SF4,0,NA,0,0
SFI1|9814,SFI1,0,NA,0,0
SFMBT1|51460,SFMBT1,0,NA,0,0
SFMBT2|57713,SFMBT2,0,NA,0,0
SFN|2810,SFN,0,NA,0,0
SFPQ|6421,SFPQ,0,NA,0,0
SFRP1|6422,SFRP1,0,NA,0,0
SFRP2|6423,SFRP2,0,NA,0,0
SFRP4|6424,SFRP4,0,NA,0,0
SFRP5|6425,SFRP5,0,NA,0,0
SFRS11|9295,SFRS11,0,NA,0,0
SFRS12IP1|285672,SFRS12IP1,0,NA,0,0
SFRS12|140890,SFRS12,0,NA,0,0
SFRS13A|10772,SFRS13A,0.042355881,0.053379536,0.048019986,0.233800022
SFRS13B|135295,SFRS13B,0,NA,0,0
SFRS14|10147,SFRS14,0,NA,0,0
SFRS15|57466,SFRS15,0,NA,0,0
SFRS16|11129,SFRS16,0,NA,0,0
SFRS17A|8227,SFRS17A,0,NA,0,0
SFRS18|25957,SFRS18,0,NA,0,0
SFRS1|6426,SFRS1,0,NA,0,0
SFRS2B|10929,SFRS2B,0,NA,0,0
SFRS2IP|9169,SFRS2IP,0,NA,0,0
SFRS2|6427,SFRS2,0,NA,0,0
SFRS3|6428,SFRS3,0,NA,0,0
SFRS4|6429,SFRS4,0,NA,0,0
SFRS5|6430,SFRS5,0,NA,0,0
SFRS6|6431,SFRS6,0,NA,0,0
SFRS7|6432,SFRS7,0,NA,0,0
SFRS8|6433,SFRS8,0,NA,0,0
SFRS9|8683,SFRS9,0,NA,0,0
SFT2D1|113402,SFT2D1,0,NA,0,0
SFT2D2|375035,SFT2D2,0,NA,0,0
SFT2D3|84826,SFT2D3,0,NA,0,0
SFTA1P|207107,SFTA1P,0,NA,0,0
SFTA2|389376,SFTA2,0,NA,0,0
SFTA3|253970,SFTA3,0,NA,0,0
SFTPA1|653509,SFTPA1,0,NA,0,0
SFTPA2|729238,SFTPA2,0,NA,0,0
SFTPB|6439,SFTPB,0,NA,0,0
SFTPC|6440,SFTPC,0,NA,0,0
SFTPD|6441,SFTPD,0,NA,0,0
SFXN1|94081,SFXN1,0,NA,0,0
SFXN2|118980,SFXN2,0,NA,0,0
SFXN3|81855,SFXN3,0,NA,0,0
SFXN4|119559,SFXN4,0,NA,0,0
SFXN5|94097,SFXN5,0,NA,0,0
SGCA|6442,SGCA,0,NA,0,0
SGCB|6443,SGCB,0,NA,0,0
SGCD|6444,SGCD,0,NA,0,0
SGCE|8910,SGCE,0,NA,0,0
SGCG|6445,SGCG,0,NA,0,0
SGCZ|137868,SGCZ,0,NA,0,0
SGEF|26084,SGEF,0,NA,0,0
SGIP1|84251,SGIP1,0,NA,0,0
SGK196|84197,SGK196,0,NA,0,0
SGK1|6446,SGK1,0,NA,0,0
SGK223|157285,SGK223,0,NA,0,0
SGK269|79834,SGK269,0,NA,0,0
SGK2|10110,SGK2,0,NA,0,0
SGK3|23678,SGK3,0,NA,0,0
SGK494|124923,SGK494,0,NA,0,0
SGMS1|259230,SGMS1,0,NA,0,0
SGMS2|166929,SGMS2,0,NA,0,0
SGOL1|151648,SGOL1,0,NA,0,0
SGOL2|151246,SGOL2,0,NA,0,0
SGPL1|8879,SGPL1,0,NA,0,0
SGPP1|81537,SGPP1,0,NA,0,0
SGPP2|130367,SGPP2,0,NA,0,0
SGSH|6448,SGSH,0,NA,0,0
SGSM1|129049,SGSM1,0,NA,0,0
SGSM2|9905,SGSM2,0,NA,0,0
SGSM3|27352,SGSM3,0,NA,0,0
SGTA|6449,SGTA,0,NA,0,0
SGTB|54557,SGTB,0,NA,0,0
SH2B1|25970,SH2B1,0,NA,0,0
SH2B2|10603,SH2B2,0,NA,0,0
SH2B3|10019,SH2B3,0,NA,0,0
SH2D1A|4068,SH2D1A,0.0422626,0.072356801,0.054367721,0.226006384
SH2D1B|117157,SH2D1B,0,NA,0,0
SH2D2A|9047,SH2D2A,0,NA,0,0
SH2D3A|10045,SH2D3A,0,NA,0,0
SH2D3C|10044,SH2D3C,0,NA,0,0
SH2D4A|63898,SH2D4A,0,NA,0,0
SH2D4B|387694,SH2D4B,0,NA,0,0
SH2D5|400745,SH2D5,0,NA,0,0
SH2D6|284948,SH2D6,0,NA,0,0
SH2D7|646892,SH2D7,0,NA,0,0
SH3BGRL2|83699,SH3BGRL2,0,NA,0,0
SH3BGRL3|83442,SH3BGRL3,0,NA,0,0
SH3BGRL|6451,SH3BGRL,0,NA,0,0
SH3BGR|6450,SH3BGR,0,NA,0,0
SH3BP1|23616,SH3BP1,0,NA,0,0
SH3BP2|6452,SH3BP2,0,NA,0,0
SH3BP4|23677,SH3BP4,0,NA,0,0
SH3BP5L|80851,SH3BP5L,0,NA,0,0
SH3BP5|9467,SH3BP5,0,NA,0,0
SH3D19|152503,SH3D19,0,NA,0,0
SH3D20|201175,SH3D20,0,NA,0,0
SH3GL1|6455,SH3GL1,0,NA,0,0
SH3GL2|6456,SH3GL2,0,NA,0,0
SH3GL3|6457,SH3GL3,0,NA,0,0
SH3GLB1|51100,SH3GLB1,0,NA,0,0
SH3GLB2|56904,SH3GLB2,0,NA,0,0
SH3KBP1|30011,SH3KBP1,0,NA,0,0
SH3PXD2A|9644,SH3PXD2A,0,NA,0,0
SH3PXD2B|285590,SH3PXD2B,0,NA,0,0
SH3RF1|57630,SH3RF1,0,NA,0,0
SH3RF2|153769,SH3RF2,0,NA,0,0
SH3RF3|344558,SH3RF3,0,NA,0,0
SH3TC1|54436,SH3TC1,0,NA,0,0
SH3TC2|79628,SH3TC2,0,NA,0,0
SH3YL1|26751,SH3YL1,0,NA,0,0
SHANK1|50944,SHANK1,0,NA,0,0
SHANK2|22941,SHANK2,0,NA,0,0
SHANK3|85358,SHANK3,0,NA,0,0
SHARPIN|81858,SHARPIN,0,NA,0,0
SHBG|6462,SHBG,0,NA,0,0
SHB|6461,SHB,0,NA,0,0
SHC1|6464,SHC1,0,NA,0,0
SHC2|25759,SHC2,0,NA,0,0
SHC3|53358,SHC3,0,NA,0,0
SHC4|399694,SHC4,0,NA,0,0
SHCBP1|79801,SHCBP1,0,NA,0,0
SHD|56961,SHD,0,NA,0,0
SHE|126669,SHE,0,NA,0,0
SHFM1|7979,SHFM1,0,NA,0,0
SHF|90525,SHF,0,NA,0,0
SHH|6469,SHH,0,NA,0,0
SHISA2|387914,SHISA2,0,NA,0,0
SHISA3|152573,SHISA3,0,NA,0,0
SHISA4|149345,SHISA4,0,NA,0,0
SHISA5|51246,SHISA5,0,NA,0,0
SHISA6|388336,SHISA6,0.045409242,0.059511598,0.052386002,0.252896372
SHISA7|729956,SHISA7,0,NA,0,0
SHISA9|729993,SHISA9,0,NA,0,0
SHKBP1|92799,SHKBP1,0,NA,0,0
SHMT1|6470,SHMT1,0,NA,0,0
SHMT2|6472,SHMT2,0,NA,0,0
SHOC2|8036,SHOC2,0,NA,0,0
SHOX2|6474,SHOX2,0,NA,0,0
SHOX|6473,SHOX,0,NA,0,0
SHPK|23729,SHPK,0,NA,0,0
SHPRH|257218,SHPRH,0,NA,0,0
SHQ1|55164,SHQ1,0,NA,0,0
SHROOM1|134549,SHROOM1,0,NA,0,0
SHROOM2|357,SHROOM2,0,NA,0,0
SHROOM3|57619,SHROOM3,0,NA,0,0
SHROOM4|57477,SHROOM4,0,NA,0,0
SIAE|54414,SIAE,0,NA,0,0
SIAH1|6477,SIAH1,0,NA,0,0
SIAH2|6478,SIAH2,0,NA,0,0
SIAH3|283514,SIAH3,0,NA,0,0
SIDT1|54847,SIDT1,0.039987289,0.134713515,0.063099275,0.191920447
SIDT2|51092,SIDT2,0,NA,0,0
SIGIRR|59307,SIGIRR,0,NA,0,0
SIGLEC10|89790,SIGLEC10,0,NA,0,0
SIGLEC11|114132,SIGLEC11,0,NA,0,0
SIGLEC12|89858,SIGLEC12,0,NA,0,0
SIGLEC14|100049587,SIGLEC14,0,NA,0,0
SIGLEC15|284266,SIGLEC15,0,NA,0,0
SIGLEC16|400709,SIGLEC16,0,NA,0,0
SIGLEC1|6614,SIGLEC1,0,NA,0,0
SIGLEC5|8778,SIGLEC5,0,NA,0,0
SIGLEC6|946,SIGLEC6,0,NA,0,0
SIGLEC7|27036,SIGLEC7,0,NA,0,0
SIGLEC8|27181,SIGLEC8,0,NA,0,0
SIGLEC9|27180,SIGLEC9,0,NA,0,0
SIGLECP3|284367,SIGLECP3,0,NA,0,0
SIGMAR1|10280,SIGMAR1,0,NA,0,0
SIK1|150094,SIK1,0,NA,0,0
SIK2|23235,SIK2,0,NA,0,0
SIK3|23387,SIK3,0,NA,0,0
SIKE1|80143,SIKE1,0,NA,0,0
SIL1|64374,SIL1,0,NA,0,0
SILV|6490,SILV,0,NA,0,0
SIM1|6492,SIM1,0,NA,0,0
SIM2|6493,SIM2,0,NA,0,0
SIN3A|25942,SIN3A,0,NA,0,0
SIN3B|23309,SIN3B,0,NA,0,0
SIP1|8487,SIP1,0,NA,0,0
SIPA1L1|26037,SIPA1L1,0,NA,0,0
SIPA1L2|57568,SIPA1L2,0,NA,0,0
SIPA1L3|23094,SIPA1L3,0,NA,0,0
SIPA1|6494,SIPA1,0,NA,0,0
SIRPA|140885,SIRPA,0,NA,0,0
SIRPB1|10326,SIRPB1,0,NA,0,0
SIRPB2|284759,SIRPB2,0,NA,0,0
SIRPD|128646,SIRPD,0,NA,0,0
SIRPG|55423,SIRPG,0,NA,0,0
SIRT1|23411,SIRT1,0,NA,0,0
SIRT2|22933,SIRT2,0,NA,0,0
SIRT3|23410,SIRT3,0,NA,0,0
SIRT4|23409,SIRT4,0,NA,0,0
SIRT5|23408,SIRT5,0,NA,0,0
SIRT6|51548,SIRT6,0,NA,0,0
SIRT7|51547,SIRT7,0,NA,0,0
SIT1|27240,SIT1,0.038529935,0.082643795,0.053632035,0.210753296
SIVA1|10572,SIVA1,0,NA,0,0
SIX1|6495,SIX1,0,NA,0,0
SIX2|10736,SIX2,0,NA,0,0
SIX3|6496,SIX3,0,NA,0,0
SIX4|51804,SIX4,0,NA,0,0
SIX5|147912,SIX5,0,NA,0,0
SIX6|4990,SIX6,0,NA,0,0
SI|6476,SI,0,NA,0,0
SKA1|220134,SKA1,0,NA,0,0
SKA2|348235,SKA2,0,NA,0,0
SKA3|221150,SKA3,0,NA,0,0
SKAP1|8631,SKAP1,0,NA,0,0
SKAP2|8935,SKAP2,0,NA,0,0
SKIL|6498,SKIL,0,NA,0,0
SKINTL|391037,SKINTL,0,NA,0,0
SKIV2L2|23517,SKIV2L2,0,NA,0,0
SKIV2L|6499,SKIV2L,0,NA,0,0
SKI|6497,SKI,0,NA,0,0
SKP1|6500,SKP1,0,NA,0,0
SKP2|6502,SKP2,0,NA,0,0
SLA2|84174,SLA2,0.050184992,0.090799398,0.065889389,0.2416335
SLAIN1|122060,SLAIN1,0,NA,0,0
SLAIN2|57606,SLAIN2,0,NA,0,0
SLAMF1|6504,SLAMF1,0,NA,0,0
SLAMF6|114836,SLAMF6,0.042058872,0.08095081,0.056448446,0.222118755
SLAMF7|57823,SLAMF7,0,NA,0,0
SLAMF8|56833,SLAMF8,0,NA,0,0
SLAMF9|89886,SLAMF9,0,NA,0,0
SLA|6503,SLA,0,NA,0,0
SLBP|7884,SLBP,0,NA,0,0
SLC10A1|6554,SLC10A1,0,NA,0,0
SLC10A2|6555,SLC10A2,0,NA,0,0
SLC10A3|8273,SLC10A3,0,NA,0,0
SLC10A4|201780,SLC10A4,0,NA,0,0
SLC10A5|347051,SLC10A5,0,NA,0,0
SLC10A6|345274,SLC10A6,0,NA,0,0
SLC10A7|84068,SLC10A7,0,NA,0,0
SLC11A1|6556,SLC11A1,0,NA,0,0
SLC11A2|4891,SLC11A2,0,NA,0,0
SLC12A1|6557,SLC12A1,0,NA,0,0
SLC12A2|6558,SLC12A2,0,NA,0,0
SLC12A3|6559,SLC12A3,0.048965351,0.058368442,0.054120024,0.25187572
SLC12A4|6560,SLC12A4,0,NA,0,0
SLC12A5|57468,SLC12A5,0,NA,0,0
SLC12A6|9990,SLC12A6,0,NA,0,0
SLC12A7|10723,SLC12A7,0,NA,0,0
SLC12A8|84561,SLC12A8,0,NA,0,0
SLC12A9|56996,SLC12A9,0,NA,0,0
SLC13A1|6561,SLC13A1,0,NA,0,0
SLC13A2|9058,SLC13A2,0,NA,0,0
SLC13A3|64849,SLC13A3,0,NA,0,0
SLC13A4|26266,SLC13A4,0,NA,0,0
SLC13A5|284111,SLC13A5,0,NA,0,0
SLC14A1|6563,SLC14A1,0,NA,0,0
SLC14A2|8170,SLC14A2,0,NA,0,0
SLC15A1|6564,SLC15A1,0,NA,0,0
SLC15A2|6565,SLC15A2,0,NA,0,0
SLC15A3|51296,SLC15A3,0,NA,0,0
SLC15A4|121260,SLC15A4,0,NA,0,0
SLC16A10|117247,SLC16A10,0,NA,0,0
SLC16A11|162515,SLC16A11,0,NA,0,0
SLC16A12|387700,SLC16A12,0,NA,0,0
SLC16A13|201232,SLC16A13,0,NA,0,0
SLC16A14|151473,SLC16A14,0,NA,0,0
SLC16A1|6566,SLC16A1,0,NA,0,0
SLC16A2|6567,SLC16A2,0,NA,0,0
SLC16A3|9123,SLC16A3,0,NA,0,0
SLC16A4|9122,SLC16A4,0,NA,0,0
SLC16A5|9121,SLC16A5,0,NA,0,0
SLC16A6|9120,SLC16A6,0,NA,0,0
SLC16A7|9194,SLC16A7,0,NA,0,0
SLC16A8|23539,SLC16A8,0,NA,0,0
SLC16A9|220963,SLC16A9,0,NA,0,0
SLC17A1|6568,SLC17A1,0,NA,0,0
SLC17A2|10246,SLC17A2,0,NA,0,0
SLC17A3|10786,SLC17A3,0,NA,0,0
